,Station_ID,Station_name,Lat,Lng,Start,End,Distance,Season
290,195,Liberty St & Broadway,40.70905623,-74.01043382,4212,2968,16.52746774321224,Summer
291,195,Liberty St & Broadway,40.70905623,-74.01043382,1517,1512,11.947747747747728,Winter
292,517,Pershing Square South,40.751581,-73.97791,6586,4201,13.20288369031344,Summer
293,517,Pershing Square South,40.751581,-73.97791,2792,2615,11.141944544042056,Winter
294,335,Washington Pl & Broadway,40.72903917,-73.99404649,3693,2964,12.130647345612129,Summer
295,335,Washington Pl & Broadway,40.72903917,-73.99404649,1794,1874,9.449015235971757,Winter
296,3611,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,0,22,NaN,Summer
297,3611,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,206,189,14.1703074433657,Winter
298,334,W 20 St & 7 Ave,40.74238787,-73.99726235,5720,4250,12.200096187478128,Summer
299,334,W 20 St & 7 Ave,40.74238787,-73.99726235,2536,2570,9.633497698882334,Winter
300,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,5753,3444,14.406918840579705,Summer
301,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,2448,2428,11.6929670479303,Winter
302,3414,Bergen St & Flatbush Ave,40.68094472,-73.97567332,0,429,NaN,Summer
303,3414,Bergen St & Flatbush Ave,40.68094472,-73.97567332,529,534,10.178481411468178,Winter
304,259,South St & Whitehall St,40.70122128,-74.01234218,3838,2864,22.227210352614254,Summer
305,259,South St & Whitehall St,40.70122128,-74.01234218,914,948,16.810612691466066,Winter
306,3558,Bergen St & Vanderbilt Ave,40.6794388,-73.96804379999999,0,538,NaN,Summer
307,3558,Bergen St & Vanderbilt Ave,40.6794388,-73.96804379999999,379,374,9.939006156552331,Winter
308,3377,Carroll St & Bond St,40.6786115,-73.99037292,0,347,NaN,Summer
309,3377,Carroll St & Bond St,40.6786115,-73.99037292,440,435,10.079318181818191,Winter
310,3632,E 12 St & Avenue B,40.72804857,-73.9788115,0,3353,NaN,Summer
311,3632,E 12 St & Avenue B,40.72804857,-73.9788115,1942,2047,11.0839512530038,Winter
312,3641,Broadway & W 25 St,40.74286877,-73.98918629,0,5612,NaN,Summer
313,3641,Broadway & W 25 St,40.74286877,-73.98918629,3062,3060,10.519661330719822,Winter
314,254,W 11 St & 6 Ave,40.73532427,-73.99800419,3225,2568,12.20756072351423,Summer
315,254,W 11 St & 6 Ave,40.73532427,-73.99800419,1456,1490,10.33139747995418,Winter
316,3238,E 80 St & 2 Ave,40.7739139,-73.95439535,0,0,NaN,Summer
317,3238,E 80 St & 2 Ave,40.7739139,-73.95439535,691,664,12.188188405797105,Winter
318,3048,Putnam Ave & Nostrand Ave,40.684020000000004,-73.94977,0,208,NaN,Summer
319,3048,Putnam Ave & Nostrand Ave,40.684020000000004,-73.94977,252,264,11.89037184594954,Winter
320,3308,Kane St & Clinton St,40.686175799999994,-73.99645295,0,517,NaN,Summer
321,3308,Kane St & Clinton St,40.686175799999994,-73.99645295,613,635,9.869140837411639,Winter
322,462,W 22 St & 10 Ave,40.74691959,-74.00451887,7078,5372,13.337466440582219,Summer
323,462,W 22 St & 10 Ave,40.74691959,-74.00451887,2283,2306,9.821004966403725,Winter
324,3226,W 82 St & Central Park West,40.78275,-73.97137,0,690,NaN,Summer
325,3226,W 82 St & Central Park West,40.78275,-73.97137,858,688,11.382226107226085,Winter
326,403,E 2 St & 2 Ave,40.72502876,-73.99069656,6131,4600,13.2060452715203,Summer
327,403,E 2 St & 2 Ave,40.72502876,-73.99069656,1802,1891,10.066444567832672,Winter
328,229,Great Jones St,40.72743423,-73.99379025,8095,6404,11.295658799785791,Summer
329,229,Great Jones St,40.72743423,-73.99379025,3306,3417,8.862672718103866,Winter
330,265,Stanton St & Chrystie St,40.72229346,-73.99147535,5370,4047,13.516405570060916,Summer
331,265,Stanton St & Chrystie St,40.72229346,-73.99147535,1804,1864,10.383545824094595,Winter
332,2000,Front St & Washington St,40.70255088,-73.98940236,0,2277,NaN,Summer
333,2000,Front St & Washington St,40.70255088,-73.98940236,1157,1287,12.90468164794008,Winter
334,3346,Berkeley Pl & 7 Ave,40.67514684,-73.97523209,0,398,NaN,Summer
335,3346,Berkeley Pl & 7 Ave,40.67514684,-73.97523209,775,791,10.848535745047394,Winter
336,297,E 15 St & 3 Ave,40.734232,-73.986923,5725,4014,11.35878480717696,Summer
337,297,E 15 St & 3 Ave,40.734232,-73.986923,2508,2500,9.165450558213715,Winter
338,439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,2637,1995,12.298337126960032,Summer
339,439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,2322,2368,9.914517751904574,Winter
340,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,0,1352,NaN,Summer
341,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,2646,2010,10.774328922495286,Winter
342,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,0,424,NaN,Summer
343,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,1471,1171,10.431520507591213,Winter
344,3453,Devoe St & Lorimer St,40.71335226,-73.94910336,0,86,NaN,Summer
345,3453,Devoe St & Lorimer St,40.71335226,-73.94910336,510,523,9.46232026143791,Winter
346,3508,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,0,139,NaN,Summer
347,3508,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,366,376,11.447404371584687,Winter
348,3440,Fulton St & Adams St,40.69241829,-73.98949474,0,1601,NaN,Summer
349,3440,Fulton St & Adams St,40.69241829,-73.98949474,1233,1173,10.050324675324676,Winter
350,410,Suffolk St & Stanton St,40.72066442,-73.98517977,5154,3857,13.844364601540766,Summer
351,410,Suffolk St & Stanton St,40.72066442,-73.98517977,2113,2068,11.653809749171794,Winter
352,3336,E 97 St & Madison Ave,40.787801,-73.953559,0,407,NaN,Summer
353,3336,E 97 St & Madison Ave,40.787801,-73.953559,712,684,14.342088014981282,Winter
354,307,Canal St & Rutgers St,40.71427487,-73.98990025,6044,4749,12.887323516435078,Summer
355,307,Canal St & Rutgers St,40.71427487,-73.98990025,2191,2227,10.465836759555351,Winter
356,3320,Central Park West & W 100 St,40.79406661,-73.96286845,0,290,NaN,Summer
357,3320,Central Park West & W 100 St,40.79406661,-73.96286845,542,509,17.63985239852396,Winter
358,409,DeKalb Ave & Skillman St,40.6906495,-73.95643107,1127,463,14.993256090314924,Summer
359,409,DeKalb Ave & Skillman St,40.6906495,-73.95643107,289,280,13.78420138888889,Winter
360,320,Leonard St & Church St,40.717571,-74.005549,2737,2091,13.640238704177321,Summer
361,320,Leonard St & Church St,40.717571,-74.005549,1018,1042,10.847574565716165,Winter
362,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,2729,1580,18.88122626485361,Summer
363,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,760,792,12.034738691260447,Winter
364,527,E 33 St & 2 Ave,40.744023,-73.976056,0,1478,NaN,Summer
365,527,E 33 St & 2 Ave,40.744023,-73.976056,2827,2848,11.316483905199863,Winter
366,3105,N 15 St & Wythe Ave,40.724055,-73.955736,0,197,NaN,Summer
367,3105,N 15 St & Wythe Ave,40.724055,-73.955736,362,367,10.221454880294658,Winter
368,3593,31 St & Broadway,40.761584,-73.925921,0,91,NaN,Summer
369,3593,31 St & Broadway,40.761584,-73.925921,630,596,7.310793650793652,Winter
370,312,Allen St & Stanton St,40.722055,-73.989111,5618,4256,14.46852907978373,Summer
371,312,Allen St & Stanton St,40.722055,-73.989111,2061,2085,11.042277211709523,Winter
372,2010,Grand St & Greene St,40.72165481,-74.00234737,0,2961,NaN,Summer
373,2010,Grand St & Greene St,40.72165481,-74.00234737,1369,1377,12.405669348939272,Winter
374,3578,Park Pl & Franklin Ave,40.67418060000001,-73.95649470000001,0,191,NaN,Summer
375,3578,Park Pl & Franklin Ave,40.67418060000001,-73.95649470000001,158,160,12.017088607594939,Winter
376,3526,31 St & 23 Ave,40.7747878,-73.91255509999999,0,24,NaN,Summer
377,3526,31 St & 23 Ave,40.7747878,-73.91255509999999,391,382,7.8699488491048575,Winter
378,3131,E 68 St & 3 Ave,40.7671284,-73.96224618,0,482,NaN,Summer
379,3131,E 68 St & 3 Ave,40.7671284,-73.96224618,664,646,9.490813253012044,Winter
380,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,1240,484,12.704149770208156,Summer
381,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,449,342,10.151781737193755,Winter
382,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,2296,2902,11.827000726216436,Summer
383,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,895,1649,9.301005586592174,Winter
384,3350,W 100 St & Broadway,40.797372100000004,-73.97041192,0,459,NaN,Summer
385,3350,W 100 St & Broadway,40.797372100000004,-73.97041192,887,825,14.27829763246898,Winter
386,515,W 43 St & 10 Ave,40.76009437,-73.99461843,4821,3171,14.891115030780929,Summer
387,515,W 43 St & 10 Ave,40.76009437,-73.99461843,1812,1879,11.355638337012516,Winter
388,3142,1 Ave & E 62 St,40.761227399999996,-73.96094022,0,1680,NaN,Summer
389,3142,1 Ave & E 62 St,40.761227399999996,-73.96094022,1818,1812,12.447427416391026,Winter
390,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,0,474,NaN,Summer
391,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,1418,1460,8.460009409550693,Winter
392,3345,Madison Ave & E 99 St,40.78948542,-73.95242929,0,115,NaN,Summer
393,3345,Madison Ave & E 99 St,40.78948542,-73.95242929,431,418,11.81313953488373,Winter
394,3102,Driggs Ave & Lorimer St,40.72179134,-73.95041540000001,0,112,NaN,Summer
395,3102,Driggs Ave & Lorimer St,40.72179134,-73.95041540000001,353,348,9.450188857412645,Winter
396,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,8006,5855,13.537001375515807,Summer
397,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,2793,2813,10.32787726838586,Winter
398,486,Broadway & W 29 St,40.7462009,-73.98855723,5952,3979,13.152428979660415,Summer
399,486,Broadway & W 29 St,40.7462009,-73.98855723,2434,2428,10.209449465899754,Winter
400,306,Cliff St & Fulton St_1,40.70823502,-74.00530063,3036,2363,15.307696530522621,Summer
401,306,Cliff St & Fulton St_1,40.70823502,-74.00530063,1006,1008,11.700778661365142,Winter
402,445,E 10 St & Avenue A,40.72740794,-73.98142006,6383,6330,13.533163451988955,Summer
403,445,E 10 St & Avenue A,40.72740794,-73.98142006,1945,2088,11.305178326474621,Winter
404,279,Peck Slip & Front St,40.707873,-74.00166999999999,4265,3320,19.58585953386521,Summer
405,279,Peck Slip & Front St,40.707873,-74.00166999999999,1050,1077,13.48179218303147,Winter
406,3100,Nassau Ave & Newell St,40.72481256,-73.94752622,0,287,NaN,Summer
407,3100,Nassau Ave & Newell St,40.72481256,-73.94752622,573,587,10.154566608493303,Winter
408,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,0,125,NaN,Summer
409,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,1509,1441,11.653302407775561,Winter
410,3613,Center Blvd & 48 Ave,40.745038,-73.957539,0,75,NaN,Summer
411,3613,Center Blvd & 48 Ave,40.745038,-73.957539,242,253,14.999999999999991,Winter
412,450,W 49 St & 8 Ave,40.76227205,-73.98788205,6371,3898,13.500316637881388,Summer
413,450,W 49 St & 8 Ave,40.76227205,-73.98788205,2716,2710,11.144356423483186,Winter
414,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,0,2077,NaN,Summer
415,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,2333,2298,11.318831261608791,Winter
416,3055,Greene Ave & Nostrand Ave,40.68833370000001,-73.950916,0,269,NaN,Summer
417,3055,Greene Ave & Nostrand Ave,40.68833370000001,-73.950916,227,214,8.71475770925111,Winter
418,3258,W 27 St & 10 Ave,40.75018156,-74.00218427,0,4770,NaN,Summer
419,3258,W 27 St & 10 Ave,40.75018156,-74.00218427,2122,2117,9.705749293119686,Winter
420,505,6 Ave & W 33 St,40.74901271,-73.98848395,8952,6260,12.92676835400605,Summer
421,505,6 Ave & W 33 St,40.74901271,-73.98848395,3305,3303,10.584166161922054,Winter
422,480,W 53 St & 10 Ave,40.76669671,-73.99061728,4122,2662,15.290605031141265,Summer
423,480,W 53 St & 10 Ave,40.76669671,-73.99061728,1729,1743,11.093817515432109,Winter
424,3619,Newtown Ave & 23 St,40.7713615,-73.9246145,0,40,NaN,Summer
425,3619,Newtown Ave & 23 St,40.7713615,-73.9246145,256,260,11.783333333333342,Winter
426,289,Monroe St & Classon Ave,40.684568299999995,-73.95881081,983,456,15.39923547400612,Summer
427,289,Monroe St & Classon Ave,40.684568299999995,-73.95881081,269,172,12.784510532837658,Winter
428,361,Allen St & Hester St,40.71605866,-73.99190759,4837,3705,13.745454232147774,Summer
429,361,Allen St & Hester St,40.71605866,-73.99190759,1814,1797,12.191772384629513,Winter
430,461,E 20 St & 2 Ave,40.73587678,-73.98205027,5376,3631,12.565020155038745,Summer
431,461,E 20 St & 2 Ave,40.73587678,-73.98205027,2410,2429,10.403448275862079,Winter
432,305,E 58 St & 3 Ave,40.76095756,-73.96724467,4630,2209,15.521215067703839,Summer
433,305,E 58 St & 3 Ave,40.76095756,-73.96724467,1687,1692,12.715085013839463,Winter
434,3411,Bond St & Bergen St,40.6849668,-73.98620772,0,368,NaN,Summer
435,3411,Bond St & Bergen St,40.6849668,-73.98620772,499,510,9.938319946452477,Winter
436,496,E 16 St & 5 Ave,40.73726186,-73.99238967,6104,4416,12.221786046003423,Summer
437,496,E 16 St & 5 Ave,40.73726186,-73.99238967,2502,2565,10.589328537170267,Winter
438,3052,Lewis Ave & Madison St,40.686312,-73.935775,0,206,NaN,Summer
439,3052,Lewis Ave & Madison St,40.686312,-73.935775,217,217,12.287711213517664,Winter
440,301,E 2 St & Avenue B,40.72217444,-73.98368779,4167,3359,13.479501961726326,Summer
441,301,E 2 St & Avenue B,40.72217444,-73.98368779,1967,2128,11.441772580918494,Winter
442,3116,Huron St & Franklin St,40.732659999999996,-73.95826,0,296,NaN,Summer
443,3116,Huron St & Franklin St,40.732659999999996,-73.95826,648,661,10.893560020607934,Winter
444,3635,W 36 St & 9 Ave,40.75462324,-73.99516761,0,3225,NaN,Summer
445,3635,W 36 St & 9 Ave,40.75462324,-73.99516761,1522,1535,10.863972842750753,Winter
446,430,York St & Jay St,40.7014851,-73.98656928,0,0,NaN,Summer
447,430,York St & Jay St,40.7014851,-73.98656928,1547,1598,12.035304891187266,Winter
448,3400,E 110 St & Madison Ave,40.796153499999996,-73.94782145,0,142,NaN,Summer
449,3400,E 110 St & Madison Ave,40.796153499999996,-73.94782145,445,450,14.816554307116109,Winter
450,540,Lexington Ave & E 29 St,40.74311555,-73.98215353,0,3746,NaN,Summer
451,540,Lexington Ave & E 29 St,40.74311555,-73.98215353,2123,2126,10.067734338200658,Winter
452,436,Hancock St & Bedford Ave,40.68216564,-73.95399026,722,316,15.36048014773777,Summer
453,436,Hancock St & Bedford Ave,40.68216564,-73.95399026,303,237,12.925742574257423,Winter
454,532,S 5 Pl & S 5 St,40.710451,-73.960876,0,2309,NaN,Summer
455,532,S 5 Pl & S 5 St,40.710451,-73.960876,1105,925,18.415957767722475,Winter
456,302,Avenue D & E 3 St,40.72082834,-73.97793172,2152,1691,13.398612403100802,Summer
457,302,Avenue D & E 3 St,40.72082834,-73.97793172,1191,1258,11.956862745098045,Winter
458,3223,E 55 St & 3 Ave,40.75899656,-73.96865398,0,2467,NaN,Summer
459,3223,E 55 St & 3 Ave,40.75899656,-73.96865398,1526,1508,13.402206203582343,Winter
460,405,Washington St & Gansevoort St,40.739323,-74.008119,7676,5692,16.93375923511514,Summer
461,405,Washington St & Gansevoort St,40.739323,-74.008119,1652,1652,12.27289144471348,Winter
462,514,12 Ave & W 40 St,40.76087502,-74.00277668,11159,6416,21.830007175531513,Summer
463,514,12 Ave & W 40 St,40.76087502,-74.00277668,1777,2141,18.21342905405405,Winter
464,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,2314,917,11.020709035884119,Summer
465,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,864,643,8.643754833720033,Winter
466,3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,0,367,NaN,Summer
467,3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,308,276,16.111634199134205,Winter
468,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,0,607,NaN,Summer
469,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,964,941,12.791415714780213,Winter
470,415,Pearl St & Hanover Square,40.7047177,-74.00926027,2930,2319,18.078390216154695,Summer
471,415,Pearl St & Hanover Square,40.7047177,-74.00926027,1005,1021,12.1917994687915,Winter
472,482,W 15 St & 7 Ave,40.73935542,-73.99931783,7416,5735,11.79209271999641,Summer
473,482,W 15 St & 7 Ave,40.73935542,-73.99931783,2777,2940,9.495960869043325,Winter
474,3085,Roebling St & N 4 St,40.714690000000004,-73.95739,0,532,NaN,Summer
475,3085,Roebling St & N 4 St,40.714690000000004,-73.95739,486,501,10.416769759450169,Winter
476,3162,W 78 St & Broadway,40.78339981,-73.98093133,0,583,NaN,Summer
477,3162,W 78 St & Broadway,40.78339981,-73.98093133,1018,886,12.16545514079895,Winter
478,3044,Albany Ave & Fulton St,40.6800105,-73.938475,0,70,NaN,Summer
479,3044,Albany Ave & Fulton St,40.6800105,-73.938475,92,88,19.109782608695642,Winter
480,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,0,754,NaN,Summer
481,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,1627,1625,9.768902564102552,Winter
482,3466,W 45 St & 6 Ave (OLD),40.75668721,-73.98257732,0,2891,NaN,Summer
483,3466,W 45 St & 6 Ave (OLD),40.75668721,-73.98257732,1558,1540,11.567062982005146,Winter
484,3516,31 St & Astoria Blvd,40.76991760000001,-73.91840570000001,0,17,NaN,Summer
485,3516,31 St & Astoria Blvd,40.76991760000001,-73.91840570000001,570,558,6.398359695372003,Winter
486,3069,Lorimer St & Broadway,40.70411791,-73.94818595,0,72,NaN,Summer
487,3069,Lorimer St & Broadway,40.70411791,-73.94818595,186,176,7.657347670250897,Winter
488,267,Broadway & W 36 St,40.75097711,-73.98765428,4648,3076,13.399522887071337,Summer
489,267,Broadway & W 36 St,40.75097711,-73.98765428,1804,1717,10.520641523386969,Winter
490,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,0,2921,NaN,Summer
491,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,2386,2383,16.57494754511119,Winter
492,3502,Lexington Ave & E 111 St,40.79541210000001,-73.9441232,0,27,NaN,Summer
493,3502,Lexington Ave & E 111 St,40.79541210000001,-73.9441232,207,223,7.907890499194853,Winter
494,174,E 25 St & 1 Ave,40.7381765,-73.97738662,3573,2539,12.664343688776922,Summer
495,174,E 25 St & 1 Ave,40.7381765,-73.97738662,1994,2008,10.825359411568039,Winter
496,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,0,624,NaN,Summer
497,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,918,810,11.86661220043573,Winter
498,150,E 2 St & Avenue C,40.720873600000004,-73.98085795,3075,2996,13.6578970189702,Summer
499,150,E 2 St & Avenue C,40.720873600000004,-73.98085795,1139,1120,12.092156862745107,Winter
500,3344,Pioneer St & Van Brunt St,40.679043,-74.011169,0,257,NaN,Summer
501,3344,Pioneer St & Van Brunt St,40.679043,-74.011169,280,304,12.42827380952381,Winter
502,3533,St. Nicholas Ave & W 126 St,40.8114323,-73.95187759999999,0,113,NaN,Summer
503,3533,St. Nicholas Ave & W 126 St,40.8114323,-73.95187759999999,298,321,13.44144295302013,Winter
504,212,W 16 St & The High Line,40.74334935,-74.00681753,5085,3680,14.98119010108964,Summer
505,212,W 16 St & The High Line,40.74334935,-74.00681753,1893,1901,11.243195839943597,Winter
506,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,3561,2710,12.742422965252402,Summer
507,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,1232,1230,9.935281385281366,Winter
508,3409,Bergen St & Smith St,40.686744299999994,-73.99063168,0,1111,NaN,Summer
509,3409,Bergen St & Smith St,40.686744299999994,-73.99063168,1597,1733,9.755112923462985,Winter
510,3335,Union St & 4 Ave,40.6772744,-73.98282002,0,470,NaN,Summer
511,3335,Union St & 4 Ave,40.6772744,-73.98282002,676,795,9.94630177514793,Winter
512,340,Madison St & Clinton St,40.71269042,-73.98776323,2082,1733,13.023355790824494,Summer
513,340,Madison St & Clinton St,40.71269042,-73.98776323,919,945,11.088882843670653,Winter
514,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,0,560,NaN,Summer
515,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,502,500,9.649369189907036,Winter
516,3467,W Broadway & Spring Street,40.72494672,-74.00165856,0,4025,NaN,Summer
517,3467,W Broadway & Spring Street,40.72494672,-74.00165856,1654,1725,11.345828295042322,Winter
518,3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579,0,269,NaN,Summer
519,3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579,280,270,11.586845238095245,Winter
520,239,Willoughby St & Fleet St,40.69196566,-73.9813018,2957,2084,10.726618095560813,Summer
521,239,Willoughby St & Fleet St,40.69196566,-73.9813018,1426,1234,7.575923328658255,Winter
522,478,11 Ave & W 41 St,40.76030096,-73.99884222,5230,3318,15.07887103971439,Summer
523,478,11 Ave & W 41 St,40.76030096,-73.99884222,2065,2106,11.252631154156585,Winter
524,368,Carmine St & 6 Ave,40.73038599,-74.00214988,9434,6897,13.82151820431246,Summer
525,368,Carmine St & 6 Ave,40.73038599,-74.00214988,3091,3244,10.281597109888926,Winter
526,3368,5 Ave & 3 St,40.672815500000006,-73.98352355,0,353,NaN,Summer
527,3368,5 Ave & 3 St,40.672815500000006,-73.98352355,697,718,9.64894636015326,Winter
528,440,E 45 St & 3 Ave,40.75255434,-73.97282625,3287,1963,14.006441468857805,Summer
529,440,E 45 St & 3 Ave,40.75255434,-73.97282625,1501,1483,11.636675549633571,Winter
530,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,776,629,10.47807130584193,Summer
531,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,465,399,8.010215053763439,Winter
532,3255,8 Ave & W 31 St,40.75058535,-73.99468482,0,3329,NaN,Summer
533,3255,8 Ave & W 31 St,40.75058535,-73.99468482,4852,4956,11.374476053047504,Winter
534,3560,28 St & 38 Ave,40.754876,-73.934326,0,64,NaN,Summer
535,3560,28 St & 38 Ave,40.754876,-73.934326,162,154,9.461111111111105,Winter
536,523,W 38 St & 8 Ave,40.75466591,-73.99138152,0,2129,NaN,Summer
537,523,W 38 St & 8 Ave,40.75466591,-73.99138152,4278,4321,11.23902134954028,Winter
538,536,1 Ave & E 30 St,40.74144387,-73.97536082,0,3315,NaN,Summer
539,536,1 Ave & E 30 St,40.74144387,-73.97536082,2356,2381,11.220062252405214,Winter
540,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,2602,2024,18.188797079169827,Summer
541,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,964,985,13.504257528556591,Winter
542,3115,India St & Manhattan Ave,40.73232194,-73.9550858,0,184,NaN,Summer
543,3115,India St & Manhattan Ave,40.73232194,-73.9550858,578,583,9.848961937716263,Winter
544,3435,Grand St & Elizabeth St,40.718821999999996,-73.99596,0,5347,NaN,Summer
545,3435,Grand St & Elizabeth St,40.718821999999996,-73.99596,2635,2644,12.327391799544465,Winter
546,458,11 Ave & W 27 St,40.751396,-74.00522600000001,6950,4888,15.846353341970094,Summer
547,458,11 Ave & W 27 St,40.751396,-74.00522600000001,1861,2130,11.76633530360022,Winter
548,531,Forsyth St & Broome St,40.71893904,-73.99266288,0,4278,NaN,Summer
549,531,Forsyth St & Broome St,40.71893904,-73.99266288,2098,2110,10.734016849467475,Winter
550,377,6 Ave & Canal St,40.72243797,-74.00566443,5130,4035,14.390872164814464,Summer
551,377,6 Ave & Canal St,40.72243797,-74.00566443,1316,1411,13.289399696048648,Winter
552,3496,1 Ave & E 110 St,40.7923272,-73.9383,0,75,NaN,Summer
553,3496,1 Ave & E 110 St,40.7923272,-73.9383,312,313,12.55817307692307,Winter
554,487,E 20 St & FDR Drive,40.73314259,-73.97573881,5341,3572,13.508637583473794,Summer
555,487,E 20 St & FDR Drive,40.73314259,-73.97573881,2394,2390,11.719221665274297,Winter
556,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,0,707,NaN,Summer
557,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,373,373,13.657372654155498,Winter
558,341,Stanton St & Mangin St,40.71782143,-73.97628939,1774,1405,16.210105282947936,Summer
559,341,Stanton St & Mangin St,40.71782143,-73.97628939,671,674,14.73065076999501,Winter
560,3302,Columbus Ave & W 103 St,40.7969347,-73.96434123,0,45,NaN,Summer
561,3302,Columbus Ave & W 103 St,40.7969347,-73.96434123,246,175,12.424864498644983,Winter
562,3297,6 St & 7 Ave,40.668662700000006,-73.97988067,0,118,NaN,Summer
563,3297,6 St & 7 Ave,40.668662700000006,-73.97988067,319,268,10.573040752351101,Winter
564,411,E 6 St & Avenue D,40.72228087,-73.97668709,2163,1615,14.871808510638305,Summer
565,411,E 6 St & Avenue D,40.72228087,-73.97668709,936,950,12.042111823361845,Winter
566,3648,Flushing Ave & Vanderbilt Ave,40.69795032,-73.9707756,0,806,NaN,Summer
567,3648,Flushing Ave & Vanderbilt Ave,40.69795032,-73.9707756,361,502,14.330833333333322,Winter
568,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,0,427,NaN,Summer
569,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,541,546,9.4487962962963,Winter
570,3146,E 81 St & 3 Ave,40.77573034,-73.9567526,0,501,NaN,Summer
571,3146,E 81 St & 3 Ave,40.77573034,-73.9567526,712,700,12.248782771535588,Winter
572,3096,Union Ave & N 12 St,40.71924,-73.95241999999999,0,344,NaN,Summer
573,3096,Union Ave & N 12 St,40.71924,-73.95241999999999,600,632,9.431884057971017,Winter
574,245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,824,550,13.13185320356854,Summer
575,245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,323,270,9.408385416666677,Winter
576,492,W 33 St & 7 Ave,40.75019995,-73.99093085,9349,5546,13.067681469591575,Summer
577,492,W 33 St & 7 Ave,40.75019995,-73.99093085,3487,3733,10.35934423095305,Winter
578,3002,South End Ave & Liberty St,40.711512,-74.01575600000001,0,7013,NaN,Summer
579,3002,South End Ave & Liberty St,40.711512,-74.01575600000001,2466,2482,13.492224475997311,Winter
580,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,0,306,NaN,Summer
581,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,721,738,13.066782246879331,Winter
582,325,E 19 St & 3 Ave,40.73624527,-73.98473765,3697,2693,11.896987734487707,Summer
583,325,E 19 St & 3 Ave,40.73624527,-73.98473765,1557,1569,9.473603082851643,Winter
584,3300,Prospect Park West & 8 St,40.66514682,-73.97637606,0,205,NaN,Summer
585,3300,Prospect Park West & 8 St,40.66514682,-73.97637606,409,334,9.922697636511813,Winter
586,359,E 47 St & Park Ave,40.75510267,-73.97498696,8096,4511,13.862042758279749,Summer
587,359,E 47 St & Park Ave,40.75510267,-73.97498696,3773,3473,11.771364801555702,Winter
588,3313,6 Ave & 12 St,40.666318100000005,-73.9854617,0,122,NaN,Summer
589,3313,6 Ave & 12 St,40.666318100000005,-73.9854617,302,258,10.005353200882995,Winter
