,Station_ID,Station_name,Lat,Lng,Summer_Pop_Start,Summer_Pop_End,Summer_Dist,Winter_Pop_Start,Winter_Pop_End,Winter Dist
248,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,0,624,NaN,918,810,11.86661220043573
249,150,E 2 St & Avenue C,40.720873600000004,-73.98085795,3075,2996,13.6578970189702,1139,1120,12.092156862745107
250,3344,Pioneer St & Van Brunt St,40.679043,-74.011169,0,257,NaN,280,304,12.42827380952381
251,3533,St. Nicholas Ave & W 126 St,40.8114323,-73.95187759999999,0,113,NaN,298,321,13.44144295302013
252,212,W 16 St & The High Line,40.74334935,-74.00681753,5085,3680,14.98119010108964,1893,1901,11.243195839943597
253,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,3561,2710,12.742422965252402,1232,1230,9.935281385281366
254,3409,Bergen St & Smith St,40.686744299999994,-73.99063168,0,1111,NaN,1597,1733,9.755112923462985
255,3335,Union St & 4 Ave,40.6772744,-73.98282002,0,470,NaN,676,795,9.94630177514793
256,340,Madison St & Clinton St,40.71269042,-73.98776323,2082,1733,13.023355790824494,919,945,11.088882843670653
257,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,0,560,NaN,502,500,9.649369189907036
258,3467,W Broadway & Spring Street,40.72494672,-74.00165856,0,4025,NaN,1654,1725,11.345828295042322
259,3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579,0,269,NaN,280,270,11.586845238095245
260,239,Willoughby St & Fleet St,40.69196566,-73.9813018,2957,2084,10.726618095560813,1426,1234,7.575923328658255
261,478,11 Ave & W 41 St,40.76030096,-73.99884222,5230,3318,15.07887103971439,2065,2106,11.252631154156585
262,368,Carmine St & 6 Ave,40.73038599,-74.00214988,9434,6897,13.82151820431246,3091,3244,10.281597109888926
263,3368,5 Ave & 3 St,40.672815500000006,-73.98352355,0,353,NaN,697,718,9.64894636015326
264,440,E 45 St & 3 Ave,40.75255434,-73.97282625,3287,1963,14.006441468857805,1501,1483,11.636675549633571
265,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,776,629,10.47807130584193,465,399,8.010215053763439
266,3255,8 Ave & W 31 St,40.75058535,-73.99468482,0,3329,NaN,4852,4956,11.374476053047504
267,3560,28 St & 38 Ave,40.754876,-73.934326,0,64,NaN,162,154,9.461111111111105
268,523,W 38 St & 8 Ave,40.75466591,-73.99138152,0,2129,NaN,4278,4321,11.23902134954028
269,536,1 Ave & E 30 St,40.74144387,-73.97536082,0,3315,NaN,2356,2381,11.220062252405214
270,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,2602,2024,18.188797079169827,964,985,13.504257528556591
271,3115,India St & Manhattan Ave,40.73232194,-73.9550858,0,184,NaN,578,583,9.848961937716263
272,3435,Grand St & Elizabeth St,40.718821999999996,-73.99596,0,5347,NaN,2635,2644,12.327391799544465
273,458,11 Ave & W 27 St,40.751396,-74.00522600000001,6950,4888,15.846353341970094,1861,2130,11.76633530360022
274,531,Forsyth St & Broome St,40.71893904,-73.99266288,0,4278,NaN,2098,2110,10.734016849467475
275,377,6 Ave & Canal St,40.72243797,-74.00566443,5130,4035,14.390872164814464,1316,1411,13.289399696048648
276,3496,1 Ave & E 110 St,40.7923272,-73.9383,0,75,NaN,312,313,12.55817307692307
277,487,E 20 St & FDR Drive,40.73314259,-73.97573881,5341,3572,13.508637583473794,2394,2390,11.719221665274297
278,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,0,707,NaN,373,373,13.657372654155498
279,341,Stanton St & Mangin St,40.71782143,-73.97628939,1774,1405,16.210105282947936,671,674,14.73065076999501
280,3302,Columbus Ave & W 103 St,40.7969347,-73.96434123,0,45,NaN,246,175,12.424864498644983
281,3297,6 St & 7 Ave,40.668662700000006,-73.97988067,0,118,NaN,319,268,10.573040752351101
282,411,E 6 St & Avenue D,40.72228087,-73.97668709,2163,1615,14.871808510638305,936,950,12.042111823361845
283,3648,Flushing Ave & Vanderbilt Ave,40.69795032,-73.9707756,0,806,NaN,361,502,14.330833333333322
284,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,0,427,NaN,541,546,9.4487962962963
285,3146,E 81 St & 3 Ave,40.77573034,-73.9567526,0,501,NaN,712,700,12.248782771535588
286,3096,Union Ave & N 12 St,40.71924,-73.95241999999999,0,344,NaN,600,632,9.431884057971017
287,245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,824,550,13.13185320356854,323,270,9.408385416666677
288,492,W 33 St & 7 Ave,40.75019995,-73.99093085,9349,5546,13.067681469591575,3487,3733,10.35934423095305
289,3002,South End Ave & Liberty St,40.711512,-74.01575600000001,0,7013,NaN,2466,2482,13.492224475997311
290,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,0,306,NaN,721,738,13.066782246879331
291,325,E 19 St & 3 Ave,40.73624527,-73.98473765,3697,2693,11.896987734487707,1557,1569,9.473603082851643
292,3300,Prospect Park West & 8 St,40.66514682,-73.97637606,0,205,NaN,409,334,9.922697636511813
293,359,E 47 St & Park Ave,40.75510267,-73.97498696,8096,4511,13.862042758279749,3773,3473,11.771364801555702
294,3313,6 Ave & 12 St,40.666318100000005,-73.9854617,0,122,NaN,302,258,10.005353200882995
295,467,Dean St & 4 Ave,40.68312489,-73.97895137,2860,613,11.4888888888889,1149,1086,9.40844947735193
296,3141,1 Ave & E 68 St,40.76500525,-73.95818491,0,2236,NaN,2631,2623,13.104828897338423
297,3379,E 103 St & Lexington Ave,40.790305100000005,-73.94755757,0,75,NaN,410,446,7.858495934959354
298,391,Clark St & Henry St,40.69760127,-73.99344559,3192,1441,11.722861172046366,1285,934,9.315511422637593
299,295,Pike St & E Broadway,40.71406667,-73.99293911,2633,2178,13.27349435780401,1292,1292,11.053018575851382
300,3231,E 67 St & Park Ave,40.767800799999996,-73.96592081,0,0,NaN,499,453,12.808032128514052
301,3463,E 16 St & Irving Pl,40.73536706,-73.98797393,0,2789,NaN,1702,1714,10.077869173521357
302,476,E 31 St & 3 Ave,40.74394314,-73.97966069,4748,3318,12.269420442571137,2126,2123,10.204258823529427
303,342,Columbia St & Rivington St,40.71739973,-73.98016555,1934,1488,13.845738440303661,1093,1061,13.115599268069523
304,546,E 30 St & Park Ave S,40.74444921,-73.98303529,0,1808,NaN,1990,1982,10.048132328308203
305,82,St James Pl & Pearl St,40.71117416,-74.00016545,1146,919,11.537958115183237,436,464,8.838532110091744
306,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,0,869,NaN,997,1037,14.228100969575392
307,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,0,503,NaN,1181,1074,12.257379134860068
308,314,Cadman Plaza West & Montague St,40.69383,-73.990539,2323,1143,12.403359173126617,813,705,10.276568265682648
309,291,Madison St & Montgomery St,40.713126,-73.984844,1751,1486,13.296845816657145,913,921,11.063271266885739
310,3378,E 76 St & Park Ave,40.773763,-73.96222088,0,161,NaN,796,778,13.338295644891135
311,3429,Hanson Pl & Ashland Pl,40.68506807,-73.9779076,0,2432,NaN,1984,2044,9.093911873528418
312,266,Avenue D & E 8 St,40.72368361,-73.97574813,1996,1320,15.037201336674986,785,762,12.138365180467092
313,3293,W 92 St & Broadway,40.7921,-73.9739,0,456,NaN,848,830,11.773997641509448
314,164,E 47 St & 2 Ave,40.75323098,-73.97032517,3066,1549,14.889774951076324,1257,1250,12.639477176220813
315,383,Greenwich Ave & Charles St,40.735238,-74.000271,4881,3785,12.576236845701827,2122,2176,11.404209864907319
316,2008,Little West St & 1 Pl,40.70569254,-74.01677685,0,4598,NaN,1514,1525,13.235149713782484
317,508,W 46 St & 11 Ave,40.76341379,-73.99667444,4490,2730,17.136111111111127,1379,1405,13.447425670775917
318,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,0,3533,NaN,2873,2866,10.667166085946556
319,3284,E 88 St & Park Ave,40.7814107,-73.95595908,0,274,NaN,464,433,10.566163793103446
320,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,1823,589,14.13520352035207,685,680,9.928776803118902
321,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,2681,969,14.343994274334118,831,628,9.851845166466102
322,3438,E 76 St & 3 Ave,40.77224854,-73.95842135,0,387,NaN,667,672,11.646416040100243
323,357,E 11 St & Broadway,40.73261787,-73.99158043,2702,2077,11.932882549092263,1149,1140,9.51824912891986
324,280,E 10 St & 5 Ave,40.73331967,-73.99510132,2908,2208,12.262531543932074,1360,1388,9.45245098039216
325,3622,E 128 St & Madison Ave,40.807559999999995,-73.93918199999999,0,24,NaN,173,180,8.241618497109835
326,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,0,409,NaN,1009,785,13.046580773042622
327,423,W 54 St & 9 Ave,40.76584941,-73.98690506,3980,1913,14.541092676386773,1173,1184,10.327990906507535
328,388,W 26 St & 10 Ave,40.74971775,-74.00295035,4509,3331,13.702433791981095,1808,1888,11.177645648967559
329,3386,1 Pl & Clinton St,40.6809591,-73.99905709,0,400,NaN,318,305,9.433595387840661
330,3329,Degraw St & Smith St,40.6829151,-73.99318208,0,356,NaN,435,444,9.368007662835247
331,3382,Carroll St & Smith St,40.680611,-73.99475825,0,428,NaN,835,840,8.49651860744296
332,3603,31 Ave & 30 St,40.7647,-73.9240312,0,54,NaN,188,187,9.21604609929078
333,3354,3 St & Prospect Park West,40.668132,-73.97363831,0,258,NaN,501,391,10.509399999999998
334,3585,Union St & Bedford Ave,40.6691783,-73.9554162,0,93,NaN,98,95,11.713265306122445
335,3157,East End Ave & E 86 St,40.77518615,-73.94446054,0,294,NaN,222,209,16.604147812971334
336,3150,E 85 St & York Ave,40.77536905,-73.94803392,0,384,NaN,664,652,11.4132730015083
337,3517,31 St & Hoyt Ave N,40.771152799999996,-73.9170074,0,5,NaN,252,238,8.08128306878307
338,412,Forsyth St & Canal St,40.715815500000005,-73.99422366,4862,3505,16.27384773662549,1532,1528,12.795610021786478
339,2009,Catherine St & Monroe St,40.71117444,-73.99682619,0,1950,NaN,1004,1024,10.882335329341318
340,3306,10 St & 7 Ave,40.666207799999995,-73.98199886,0,143,NaN,450,404,8.21092592592593
341,3486,Schermerhorn St & Bond St,40.68841743,-73.98451656,0,851,NaN,746,752,8.98576854334227
342,268,Howard St & Centre St,40.71910537,-73.99973337,4424,3352,14.015068957721017,1630,1651,11.497810517700014
343,3515,24 Ave & 26 St,40.774591,-73.918544,0,12,NaN,151,139,12.104888888888887
344,3050,Putnam Ave & Throop Ave,40.6851532,-73.94111,0,281,NaN,344,348,13.393362403100777
345,3357,W 106 St & Amsterdam Ave,40.80083629999999,-73.96644925,0,210,NaN,422,365,13.229097387173406
346,441,E 52 St & 2 Ave,40.756014,-73.967416,4084,1508,15.351710343701471,1209,1197,12.242831541218642
347,3547,Broadway & Moylan Pl,40.8143256,-73.9590255,0,445,NaN,321,334,21.68333333333334
348,525,W 34 St & 11 Ave,40.75594159,-74.0021163,0,2940,NaN,1388,1498,13.24723624128813
349,3341,Central Park West & W 102 St,40.795346,-73.96186,0,204,NaN,446,434,14.666255605381167
350,3422,Columbia St & Degraw St,40.6859296,-74.00242364,0,501,NaN,469,493,12.085891968727795
351,328,Watts St & Greenwich St,40.72405549,-74.00965965,4455,3464,14.315125327347554,1566,1567,10.899393358876113
352,3134,3 Ave & E 62 St,40.76312584,-73.96526895,0,573,NaN,898,907,10.358602749907083
353,3290,E 89 St & York Ave,40.7779453,-73.94604100000001,0,0,NaN,690,699,14.48067632850243
354,3094,Graham Ave & Withers St,40.7169811,-73.94485918,0,157,NaN,292,296,10.146391752577316
355,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,0,4466,NaN,2145,2181,10.749424751243778
356,3617,28 Ave & 35 St,40.7671,-73.9169858,0,37,NaN,241,221,6.668603042876905
357,3642,E 98 St & Lexington Ave,40.7872852,-73.95012259,0,0,NaN,133,139,12.0937343358396
358,3536,W 116 St & Broadway,40.8082,-73.9641,0,199,NaN,495,358,15.1830971659919
359,400,Pitt St & Stanton St,40.71926081,-73.98178024,1030,779,14.009737098344699,397,371,13.165743073047846
360,3523,24 Ave & 29 St,40.7729,-73.91614200000001,0,16,NaN,83,91,12.444578313253007
361,3156,E 72 St & York Ave,40.76663814,-73.95348296,0,844,NaN,1474,1502,12.860778985507245
362,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,1762,949,11.145561234147262,807,678,10.060656753407692
363,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,1407,1002,14.279249999999996,621,586,12.831293612453031
364,495,W 47 St & 10 Ave,40.76269882,-73.99301222,4569,3084,14.751537731024907,1875,1901,11.238328888888898
365,3449,Eckford St & Engert Ave,40.72146256,-73.94800901,0,63,NaN,257,263,8.93391699092088
366,3489,Gold St & Frankfort St,40.71069995,-74.00354147,0,998,NaN,535,529,13.132056074766343
367,3405,5 St & 6 Ave,40.670483600000004,-73.98208968,0,145,NaN,368,333,8.982789855072467
368,3588,Vernon Blvd & 10 St,40.7671863,-73.9373554,0,21,NaN,156,170,11.865491452991458
369,528,2 Ave & E 31 St,40.74290902,-73.97706058,0,3679,NaN,2022,2021,10.533061325420386
370,3618,27 St & Hunter St,40.7485,-73.941275,0,71,NaN,146,156,12.515981735159817
371,2022,E 60 St & York Ave,40.759107,-73.959223,0,382,NaN,394,378,15.74065143824026
372,3584,Eastern Pkwy & Franklin Ave,40.670776700000005,-73.9576801,0,200,NaN,358,354,9.702327746741146
373,346,Bank St & Hudson St,40.73652889,-74.00618026,3862,2907,13.20118276784944,1727,1742,10.283005021243726
374,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,1258,579,15.525331213566501,393,339,12.850466497031386
375,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,0,560,NaN,779,710,11.77841249465126
376,3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,0,676,NaN,808,791,12.009789343246602
377,3328,W 100 St & Manhattan Ave,40.795,-73.9645,0,209,NaN,617,560,13.341464073473787
378,503,E 20 St & Park Ave,40.73827428,-73.98751968,5129,3774,11.847734217541106,2278,2262,9.666534914360998
379,355,Bayard St & Baxter St,40.71602118,-73.99974372,3610,2874,14.242664449371759,1399,1425,12.357743626399794
380,249,Harrison St & Hudson St,40.71870987,-74.0090009,1862,1406,15.153431899641548,959,966,10.65717761557176
381,472,E 32 St & Park Ave,40.745712100000006,-73.98194829,7706,5103,11.61204412719017,2761,2705,9.173004949897399
382,311,Norfolk St & Broome St,40.7172274,-73.98802084,3468,2608,13.89042328042321,1266,1210,10.274802527646134
383,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,0,4874,NaN,1004,1030,15.233931538717163
384,3540,Morningside Ave & W 123 St,40.81,-73.9551508,0,80,NaN,166,175,12.517871485943772
385,3305,E 91 St & 2 Ave,40.7811223,-73.94965589,0,651,NaN,885,916,13.093608597285066
386,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,0,888,NaN,429,429,17.154040404040394
387,3373,3 St & 3 Ave,40.675070500000004,-73.98775226,0,326,NaN,640,663,9.399739583333337
388,3117,Franklin St & Dupont St,40.735640000000004,-73.95866,0,182,NaN,407,409,10.688861588861583
389,3637,Fulton St & Waverly Ave,40.68323865,-73.96599591,0,760,NaN,570,568,10.334970760233919
390,3615,44 Dr & 21 St,40.748000000000005,-73.94609270000001,0,87,NaN,299,310,13.457692307692316
391,3402,Court St & State St,40.6902375,-73.99203074,0,1415,NaN,1254,1266,10.181269968051115
392,455,1 Ave & E 44 St,40.75001986,-73.96905301,3434,2131,15.705309648611882,1416,1406,13.667879001883257
393,3292,5 Ave & E 93 St,40.785785100000005,-73.957481,0,316,NaN,432,409,16.97453703703704
394,3106,Driggs Ave & N Henry St,40.72325,-73.94308000000001,0,130,NaN,690,693,10.3124154589372
395,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,0,684,NaN,1248,1129,11.56077724358974
396,433,E 13 St & Avenue A,40.72955361,-73.98057249,5270,3879,12.27305792972462,2417,1980,10.213583057395166
397,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,1987,1206,14.331763224181364,1036,696,12.03470077220078
398,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,2540,1574,11.682086614173226,1178,1099,10.005423392806579
399,392,Jay St & Tech Pl,40.695065,-73.987167,2384,1706,18.74141117177655,727,794,14.534527089072535
400,3537,Carlton Ave & Dean St,40.68097410000001,-73.97100970000001,0,465,NaN,352,347,12.607857142857137
401,3358,Garfield Pl & 8 Ave,40.671197799999995,-73.97484126,0,190,NaN,381,355,10.58206474190727
402,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.96319799999999,0,1136,NaN,1259,1352,12.593884034948383
403,3370,E 78 St & 2 Ave,40.7727966,-73.95577801,0,373,NaN,439,432,12.510706150341681
404,247,Perry St & Bleecker St,40.73535398,-74.00483091,3062,2291,13.79030184156042,817,832,10.482495915032683
405,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,0,448,NaN,607,532,14.046073585941791
406,3616,Steinway St & 28 Ave,40.7656251,-73.9136695,0,11,NaN,262,253,9.277671755725192
407,408,Market St & Cherry St,40.71076228,-73.99400398,2017,1729,15.256407076719594,620,641,12.277043010752687
408,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,0,1543,NaN,1607,1652,10.764839044652158
409,3592,Crescent St & Broadway,40.7633589,-73.92864709999999,0,107,NaN,260,243,10.331794871794873
410,309,Murray St & West St,40.7149787,-74.013012,3741,2781,18.126317197111558,1145,1131,12.78749636098983
411,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284000000001,0,176,NaN,517,546,10.897356544165053
412,435,W 21 St & 6 Ave,40.74173969,-73.99415556,11385,8651,11.71319334621919,5093,5132,9.485084446190108
413,3113,Greenpoint Ave & Manhattan Ave,40.730259999999994,-73.95394,0,260,NaN,746,748,10.678106774338264
414,3565,36 Ave & 10 St,40.7614376,-73.9411265,0,32,NaN,139,143,10.074940047961631
415,3311,Columbia St & Kane St,40.68763155,-74.0016256,0,530,NaN,451,482,11.305469327420541
416,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,1225,555,13.459191176470581,483,435,10.93550724637681
417,3454,Leonard St & Maujer St,40.71036854,-73.94705951,0,231,NaN,307,292,9.017374727668843
418,3243,E 58 St & 1 Ave,40.75892386,-73.96226227,0,1532,NaN,881,879,13.174952705259177
419,228,E 48 St & 3 Ave,40.7546011,-73.97187886,2694,1475,14.884299157999015,1043,1045,12.572914669223398
420,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,0,655,NaN,1430,1068,11.928263403263394
421,3323,W 106 St & Central Park West,40.798185600000004,-73.96059090000001,0,362,NaN,623,585,17.173687031082526
422,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,1756,891,11.645916429249787,732,635,10.495901639344265
423,3390,E 109 St & 3 Ave,40.79329668,-73.9432083,0,45,NaN,233,234,14.837625178826896
424,454,E 51 St & 1 Ave,40.75455731,-73.96592976,2678,1632,14.817880258899674,704,705,11.994057765151512
425,3351,E 102 St & 1 Ave,40.7869946,-73.94164802,0,121,NaN,758,767,7.433685136323662
426,3569,Franklin Ave & St Marks Ave,40.6758324,-73.95616770000001,0,378,NaN,347,350,12.572512077294682
427,3054,Greene Ave & Throop Ave,40.6894932,-73.942061,0,177,NaN,299,295,14.648216276477148
428,3095,Graham Ave & Herbert St,40.71929301,-73.94500379,0,74,NaN,246,245,8.497222222222218
429,276,Duane St & Greenwich St,40.71748752,-74.0104554,2561,1883,14.474095052083324,838,862,10.45306284805093
430,3241,Monroe St & Tompkins Ave,40.686203000000006,-73.944694,0,335,NaN,286,286,10.74825174825174
431,3421,Hoyt St & Warren St,40.6843549,-73.98901629,0,158,NaN,247,261,7.322153635116606
432,3545,Broadway & W 122 St,40.8120562,-73.9612547,0,100,NaN,224,209,14.027952167414048
433,3407,Union St & Nevins St,40.679097999999996,-73.98765475,0,403,NaN,376,425,12.060904255319143
434,243,Fulton St & Rockwell Pl,40.688226,-73.979382,1158,1143,11.774683362118587,577,788,9.831597222222221
435,3587,Carroll St & Washington Ave,40.6686744,-73.9618148,0,85,NaN,87,83,9.87681992337165
436,3310,14 St & 7 Ave,40.663779,-73.98396846,0,119,NaN,395,347,8.953291139240513
437,3144,E 81 St & Park Ave,40.77677702,-73.95900970000001,0,188,NaN,274,243,10.563017031630174
438,406,Hicks St & Montague St,40.69512845,-73.99595065,2512,1270,13.053438205230309,991,860,10.734478114478115
439,3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,0,239,NaN,276,284,13.355132850241546
440,3459,E 53 St & 3 Ave,40.75763228,-73.96930575,0,1750,NaN,1275,1272,12.996836601307178
441,3312,1 Ave & E 94 St,40.78172120000001,-73.94594000000001,0,307,NaN,590,623,14.564293785310737
442,144,Nassau St & Navy St,40.69839895,-73.98068914,895,479,17.42407199100113,205,236,14.196341463414637
443,474,5 Ave & E 29 St,40.7451677,-73.98683077,6014,3767,12.127664116212035,2417,2407,9.241380262249848
444,3140,1 Ave & E 78 St,40.77140426,-73.9535166,0,1296,NaN,1744,1797,13.349904434250758
445,3653,31 St & 35 Ave,40.75820465,-73.92832159999999,0,22,NaN,128,122,6.329427083333334
446,3472,W 15 St & 10 Ave,40.74275383,-74.00747359,0,3756,NaN,1213,1281,13.95561967573509
447,3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,0,266,NaN,465,526,13.719462365591395
448,3325,E 95 St & 3 Ave,40.7849032,-73.950503,0,0,NaN,327,313,13.089449541284399
449,3151,E 81 St & York Ave,40.7728384,-73.94989233,0,125,NaN,770,763,13.08617251842218
450,3552,W 113 St & Broadway,40.805973,-73.964928,0,157,NaN,518,384,14.10135135135135
451,3366,West End Ave & W 107 St,40.8021174,-73.96818053,0,252,NaN,390,326,15.748888888888889
452,167,E 39 St & 3 Ave,40.7489006,-73.97604882,4621,2988,12.933228715728703,1811,1810,10.292232652309965
453,248,Laight St & Hudson St,40.72185379,-74.00771779,1391,1060,14.485601151907826,615,619,13.071517615176145
454,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,0,2728,NaN,2040,2128,12.02406045751634
455,3303,Butler St & Court St,40.6849894,-73.99440329,0,327,NaN,394,408,9.122123519458537
456,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,0,526,NaN,384,377,13.781423611111107
457,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,0,336,NaN,689,611,13.069158200290262
458,262,Washington Park,40.6917823,-73.97372990000001,1546,921,12.360499027867794,558,468,7.826433691756277
459,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,0,1202,NaN,1423,1434,11.758081517919882
460,3501,E 118 St & Madison Ave,40.801486600000004,-73.9442507,0,39,NaN,132,129,8.540025252525254
461,3180,Brooklyn Bridge Park - Pier 2,40.69878,-73.99712,0,891,NaN,160,175,18.467604166666664
462,494,W 26 St & 8 Ave,40.74734825,-73.99723551,7044,5002,12.533371217502474,2838,2848,9.189315937940755
463,79,Franklin St & W Broadway,40.71911552,-74.00666661,3189,2395,14.718043341708524,1106,1155,11.75477697408076
464,304,Broadway & Battery Pl,40.70463334,-74.01361706,6053,4618,21.024995867085433,1474,1723,17.04039375424301
465,3232,Bond St & Fulton St,40.68962189,-73.98304269,0,1411,NaN,818,880,11.02719298245614
466,349,Rivington St & Ridge St,40.71850211,-73.98329859,2151,1612,14.33907243679231,769,727,12.303987863025574
467,332,Cherry St,40.71219906,-73.97948148,2158,1766,18.178822984244675,631,642,15.436819862651888
468,3376,E 65 St & 2 Ave,40.76471852,-73.9622207,0,390,NaN,627,634,12.93987240829346
469,3307,West End Ave & W 94 St,40.7941654,-73.974124,0,544,NaN,498,463,16.956894243641216
470,534,Water - Whitehall Plaza,40.70255065,-74.0127234,0,1929,NaN,889,889,16.199137607799017
471,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,1663,852,12.57310012062723,557,476,9.229084380610415
472,3176,W 64 St & West End Ave,40.77452835,-73.98753759,0,1149,NaN,1005,980,11.829199867197893
473,426,West St & Chambers St,40.71754834,-74.01322069,13539,9765,18.584981157171384,2700,2761,13.968451278251196
474,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,0,635,NaN,644,725,22.29813084112148
475,3159,W 67 St & Broadway,40.77492513,-73.98266566,0,1551,NaN,1843,1777,10.682980647495024
476,3474,6 Ave & Spring St,40.725255700000005,-74.00412083,0,3243,NaN,1112,1132,12.51282628262826
477,3461,Murray St & Greenwich St,40.71485151,-74.01122332,0,3005,NaN,1103,1143,11.85229885057471
478,3423,West Drive & Prospect Park West,40.66106337,-73.97945255,0,386,NaN,864,849,16.816898685228143
479,3497,Pleasant Ave & E 116 St,40.794987899999995,-73.9333349,0,41,NaN,506,490,14.446666666666655
480,385,E 55 St & 2 Ave,40.75797322,-73.96603308,0,0,NaN,1535,1528,11.718219326818662
481,3404,7 St & 5 Ave,40.670492200000005,-73.98541675,0,244,NaN,314,318,11.217465388711394
482,3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611,0,293,NaN,270,258,11.746481481481492
483,3315,Henry St & Degraw St,40.684751399999996,-73.99917254,0,793,NaN,838,868,8.222700119474311
484,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,0,130,NaN,1039,1049,12.45346820809249
485,343,Clinton Ave & Flushing Ave,40.69794,-73.96986848,945,457,18.6057671957672,318,384,16.45856992639328
486,365,Fulton St & Grand Ave,40.68223166,-73.9614583,1227,584,12.81891156462582,458,415,10.383333333333342
487,3503,Madison Ave & E 120 St,40.80295,-73.942954,0,26,NaN,77,95,14.46796536796537
488,3365,3 St & 7 Ave,40.67038370000001,-73.97839676,0,246,NaN,519,482,11.58615928066796
489,3319,14 St & 5 Ave,40.666287,-73.98895053,0,215,NaN,363,362,12.02857802400739
490,3166,Riverside Dr & W 72 St,40.78057799,-73.98562431,0,1491,NaN,681,684,16.782058823529404
491,3060,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,0,174,NaN,204,196,13.487663398692813
492,526,E 33 St & 5 Ave,40.74765947,-73.98490707,0,351,NaN,2119,2106,10.032986931191928
493,3286,E 89 St & 3 Ave,40.7806284,-73.9521667,0,0,NaN,729,738,12.072496570644716
494,119,Park Ave & St Edwards St,40.69608941,-73.97803415,305,286,12.893551912568311,239,269,9.169386331938636
495,3352,Sigourney St & Columbia St,40.67267243,-74.00879525,0,73,NaN,94,105,12.132446808510636
496,3398,Smith St & 9 St,40.67469570000001,-73.99785768,0,175,NaN,536,505,8.765981308411225
497,3067,Broadway & Whipple St,40.7016657,-73.9437303,0,195,NaN,305,321,11.796765350877196
498,3455,Schermerhorn St & 3 Ave,40.68680821,-73.98036182,0,128,NaN,319,353,9.706635318704283
499,456,E 53 St & Madison Ave,40.75971079999999,-73.97402311,6926,3715,14.850093917063996,1487,1498,12.153295225285824
500,310,State St & Smith St,40.68926942,-73.98912867,1948,996,13.675437242798363,811,823,11.803658035347306
501,3173,Riverside Blvd & W 67 St,40.77750703,-73.98888588,0,1591,NaN,855,850,16.195857756936316
502,3591,21 St & 31 Dr,40.7659,-73.930819,0,73,NaN,171,188,7.542787524366474
503,530,11 Ave & W 59 St,40.771522,-73.99054100000001,0,2688,NaN,1808,1825,14.169588864306798
504,261,Johnson St & Gold St,40.69474881,-73.98362464,1697,951,16.6763380558835,525,558,11.920476190476187
505,3056,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,0,197,NaN,208,205,9.443961352657006
506,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,2364,1614,19.353182331357562,438,529,15.02705479452055
507,3244,University Pl & E 8 St,40.73143724,-73.99490342,0,2406,NaN,1864,1830,8.33322592194771
